case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
2-1114/2025 ~ М-643/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=506223&case_uid=31e798f5-d633-4614-9d79-32ca6a1c421c&delo_id=1540005,12.02.2025,Клавдеева Ольга Максимовна,28.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.05.2025,,6
2-979/2025 ~ М-564/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=501871&case_uid=a657e6f6-c140-452f-8cc4-318c74323a7b&delo_id=1540005,06.02.2025,Радюк Елена Валентиновна,26.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",12.05.2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22309629&delo_id=1540005&new=0&text_number=1,6
2-978/2025 ~ М-563/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=501855&case_uid=748dd08f-ec27-44bb-8442-8168fa40cb98&delo_id=1540005,06.02.2025,Радюк Елена Валентиновна,13.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",28.04.2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22309628&delo_id=1540005&new=0&text_number=1,6
2-1063/2025 ~ М-562/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=501799&case_uid=65f70b8e-616e-42d9-bdc4-a10bee0fd477&delo_id=1540005,06.02.2025,Антонов Александр Анатольевич,03.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.04.2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22129924&delo_id=1540005&new=0&text_number=1,6
2-1064/2025 ~ М-561/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=501788&case_uid=360f88bb-bbd8-4f91-b0a9-602d7666eb30&delo_id=1540005,06.02.2025,Антонов Александр Анатольевич,03.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.04.2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22129926&delo_id=1540005&new=0&text_number=1,6
2-1065/2025 ~ М-560/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=501730&case_uid=138674eb-73c4-4396-bd05-764d2023fbd7&delo_id=1540005,06.02.2025,Антонов Александр Анатольевич,03.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.04.2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22129925&delo_id=1540005&new=0&text_number=1,6
2-982/2025 ~ М-559/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=501530&case_uid=3dc6f420-2f4f-4e46-adc6-8776f0cb0c9b&delo_id=1540005,06.02.2025,Радюк Елена Валентиновна,26.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",12.05.2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22309630&delo_id=1540005&new=0&text_number=1,6
2-1025/2025 ~ М-552/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=506207&case_uid=4e1a1f05-d8b3-4d82-91da-9220bfc0a1bc&delo_id=1540005,05.02.2025,Титова Ольга Александровна,21.04.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",30.05.2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22129827&delo_id=1540005&new=0&text_number=1,6
2-1021/2025 ~ М-551/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=506195&case_uid=0e6d897a-a203-4dec-8c67-6f370d7d8934&delo_id=1540005,05.02.2025,Титова Ольга Александровна,01.04.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",23.04.2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22129806&delo_id=1540005&new=0&text_number=1,7
2-1088/2025 ~ М-532/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=504574&case_uid=33131194-92fe-446a-a90a-75251ef359f7&delo_id=1540005,05.02.2025,Коренева Виктория Анатольевна,01.04.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",09.05.2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22523531&delo_id=1540005&new=0&text_number=1,7
2-396/2025 (2-5495/2024;) ~ М-5956/2024,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=502067&case_uid=790e04ce-0da1-4de0-8f74-7a53d5946cb6&delo_id=1540005,19.12.2024,Обухова Ирина Геннадьевна,19.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",07.04.2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=7612624&delo_id=1540005&new=0&text_number=1,7
2-383/2025 (2-5476/2024;) ~ М-5955/2024,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=502056&case_uid=a674a609-e6eb-4bf8-bed5-516ea5304434&delo_id=1540005,19.12.2024,Антонов Александр Анатольевич,17.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",18.03.2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22309654&delo_id=1540005&new=0&text_number=1,7
2-291/2025 (2-5339/2024;) ~ М-5798/2024,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=500061&case_uid=56b44afc-13ea-4d17-84ea-84e844d62165&delo_id=1540005,13.12.2024,Сидюк Анна Анатольевна,17.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",21.03.2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=4749775&delo_id=1540005&new=0&text_number=1,7
2-81/2025 (2-4881/2024;) ~ М-5141/2024,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=496202&case_uid=9d96c646-2bda-4e03-a730-6cd8310a1a6d&delo_id=1540005,07.11.2024,Клавдеева Ольга Максимовна,29.01.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",12.03.2025,,7
2-70/2025 (2-4855/2024;) ~ М-5140/2024,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=496189&case_uid=683c2947-59c6-4485-bc82-84b9af7a3b61&delo_id=1540005,07.11.2024,Титова Ольга Александровна,04.02.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",25.02.2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=4749772&delo_id=1540005&new=0&text_number=1,7
