case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
2-2660/2026 ~ М-2259/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=24332881&case_uid=bb2ab95c-846a-4111-81f7-d3e83c9fc380&delo_id=1540005,01.04.2026,Сербина Екатерина Дмитриевна,13.05.2026,"ОТКАЗАНО в удовлетворении иска (заявлении, жалобы)",,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=29873412&delo_id=1540005&new=0&text_number=1,1
2-2641/2026 ~ М-2258/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=24332876&case_uid=b3933f00-e040-4222-9561-11fba7b85f07&delo_id=1540005,01.04.2026,Пащенко Анна Дмитриевна,19.05.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=30663392&delo_id=1540005&new=0&text_number=1,1
2-2633/2026 ~ М-2255/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=24332859&case_uid=63208267-1bfe-4a6e-97f1-ea1924113f1d&delo_id=1540005,01.04.2026,Рябко Юлия Викторовна,19.05.2026,"ОТКАЗАНО в удовлетворении иска (заявлении, жалобы)",,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=29477149&delo_id=1540005&new=0&text_number=1,1
2-2629/2026 ~ М-2220/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=24162121&case_uid=d60474b1-27d4-47c1-b61f-49ea8bc74b33&delo_id=1540005,31.03.2026,Фроленко Анастасия Евгеньевна,06.05.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",16.06.2026,,1
2-2468/2026 ~ М-2219/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=24162117&case_uid=1ee23eb7-2748-467a-ac5c-5b8abff96e8a&delo_id=1540005,31.03.2026,Кучерук Вера Сергеевна,05.05.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",09.06.2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=29873471&delo_id=1540005&new=0&text_number=1,1
2-2557/2026 ~ М-2218/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=24162113&case_uid=12ba5264-acc5-45da-8c95-b73565a28409&delo_id=1540005,31.03.2026,Реутова Янина Владимировна,17.06.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,1
2-2630/2026 ~ М-2217/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=24162109&case_uid=258de473-ca7d-45dd-ab1f-726011de0721&delo_id=1540005,31.03.2026,Фроленко Анастасия Евгеньевна,06.05.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",16.06.2026,,1
2-2348/2026 ~ М-1741/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=23445398&case_uid=7b742ce5-4a5f-436b-8352-650ca9549ea2&delo_id=1540005,19.03.2026,Вакуленко Елена Анатольевна,11.06.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,1
2-2201/2026 ~ М-1605/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=23179859&case_uid=6360d417-3875-4fbf-bb92-5834f3b72043&delo_id=1540005,16.03.2026,Пряхина Елена Сергеевна,09.06.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,1
2-1952/2026 ~ М-1404/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22828219&case_uid=20cdd6f6-358b-4824-ac90-95a330800a76&delo_id=1540005,10.03.2026,Сербина Екатерина Дмитриевна,15.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",19.05.2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=29745963&delo_id=1540005&new=0&text_number=1,1
2-1938/2026 ~ М-1402/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22828207&case_uid=01909a3e-3b77-4bf3-a238-ba2664946e7e&delo_id=1540005,10.03.2026,Рябко Юлия Викторовна,13.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.05.2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28761404&delo_id=1540005&new=0&text_number=1,1
2-1935/2026 ~ М-1398/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22828184&case_uid=14672553-8fcf-4405-bcaf-cc58c245e1ee&delo_id=1540005,10.03.2026,Рябко Юлия Викторовна,13.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.05.2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28761407&delo_id=1540005&new=0&text_number=1,2
2-1937/2026 ~ М-1396/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22828175&case_uid=574faf91-ce2a-42d2-8713-ff26fc54c079&delo_id=1540005,10.03.2026,Рябко Юлия Викторовна,13.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.05.2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28761405&delo_id=1540005&new=0&text_number=1,2
