case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
2-685/2026 ~ М-269/2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25612937&case_uid=acba7955-87f7-48b9-baf1-f85fcc14560c&delo_id=1540005,30.01.2026,Кручик Маргарита Владимировна,13.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",28.04.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=29160518&delo_id=1540005&new=0&text_number=1,2
2-535/2026 ~ М-3/2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25610824&case_uid=d0138fca-c7cc-4c34-a5c2-92297b5acd73&delo_id=1540005,12.01.2026,Проценко Сергей Витальевич,24.02.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",19.03.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23343500&delo_id=1540005&new=0&text_number=1,3
2-237/2026 (2-6101/2025;) ~ М-6239/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25606237&case_uid=79a71965-7c6b-4fc3-8dd0-f1d858d53b07&delo_id=1540005,05.12.2025,Максимова Наталья Николаевна,28.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",11.03.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26693328&delo_id=1540005&new=0&text_number=1,3
2-244/2026 (2-6111/2025;) ~ М-6238/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25606210&case_uid=0945d386-c29b-405a-8947-3b9e9822fdbc&delo_id=1540005,05.12.2025,Барабаш Татьяна Владимировна,19.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26693456&delo_id=1540005&new=0&text_number=1,3
2-229/2026 (2-6093/2025;) ~ М-6237/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25606080&case_uid=9cf86180-355b-4667-8508-d5ff8d48ae5c&delo_id=1540005,05.12.2025,Надвидова Марина Владимировна,05.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.03.2026,,3
2-247/2026 (2-6114/2025;) ~ М-6236/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25605855&case_uid=b81d2fd0-7748-422f-86db-56cefa99656a&delo_id=1540005,05.12.2025,Барабаш Татьяна Владимировна,19.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26693450&delo_id=1540005&new=0&text_number=1,3
2-224/2026 (2-6088/2025;) ~ М-6235/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25605776&case_uid=aa73f432-9cf2-4b8e-bc34-7c1a971f1562&delo_id=1540005,05.12.2025,Семенова Татьяна Викторовна,12.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.02.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24707304&delo_id=1540005&new=0&text_number=1,3
2-236/2026 (2-6100/2025;) ~ М-6234/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25605687&case_uid=d7cd6b8b-83ce-4eeb-8436-a6d35a6318d3&delo_id=1540005,05.12.2025,Максимова Наталья Николаевна,13.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",28.04.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=25677892&delo_id=1540005&new=0&text_number=1,3
2-246/2026 (2-6113/2025;) ~ М-6233/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25605620&case_uid=f0c158b5-ab0b-41c3-898e-f09f1990a66a&delo_id=1540005,05.12.2025,Барабаш Татьяна Владимировна,19.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26693459&delo_id=1540005&new=0&text_number=1,3
2-235/2026 (2-6099/2025;) ~ М-6231/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25605569&case_uid=1c90797e-69fc-46d0-8d7a-8e624a0932f8&delo_id=1540005,05.12.2025,Максимова Наталья Николаевна,13.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",28.04.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26501187&delo_id=1540005&new=0&text_number=1,3
