case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
2-3298/2026,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=30979255&case_uid=21b2f6af-3e91-4553-bb41-06b0d2ecf470&delo_id=1540005,26.06.2026,Мяконькая Татьяна Александровна,,,,,1
2-3136/2026,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=30161317&case_uid=aba5cd44-ea40-4807-8f01-e71acb341dd7&delo_id=1540005,18.06.2026,Белоусов Павел Валериевич,,,,,1
2-3135/2026,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=30161312&case_uid=a9ea39cd-65bf-4615-84bf-d3ff4caa9ae8&delo_id=1540005,18.06.2026,Мяконькая Татьяна Александровна,,,,,1
2-3134/2026,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=30161555&case_uid=1d6da7e0-25dd-4f79-b449-d674248ef208&delo_id=1540005,18.06.2026,Сазонова Юлия Юрьевна,,,,,1
2-3133/2026,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=30159937&case_uid=bc5b299c-d08f-4aa6-a98d-8cb7bd3d5e6c&delo_id=1540005,18.06.2026,Леонов Александр Юрьевич,,,,,1
2-2935/2026,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=29268473&case_uid=0527015e-2092-4515-9a62-ac3a54af9cfb&delo_id=1540005,04.06.2026,Леонов Александр Юрьевич,,,,,1
9-163/2026 ~ М-1210/2026,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=23221693&case_uid=8261d6e2-323e-48d0-954b-a23997cf2404&delo_id=1540005,16.03.2026,Кенжегарина Даметкен Максутовна,20.03.2026,ОТКАЗАНО в принятии заявления,,,1
2-1519/2026,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22905332&case_uid=a197e746-eae3-459a-8122-be887f8c9947&delo_id=1540005,11.03.2026,Струнов Никита Иванович,22.05.2026,Производство по делу ПРЕКРАЩЕНО,,,1
2-1586/2026 ~ М-997/2026,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22552926&case_uid=a21ac70a-1ec2-4cc2-bfb8-0a47f11c3665&delo_id=1540005,04.03.2026,Кенжегарина Даметкен Максутовна,27.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",16.06.2026,,1
2-1196/2026,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21774502&case_uid=3f28244f-0d8d-4156-9417-52ba701246ee&delo_id=1540005,18.02.2026,Гузаирова Эльвира Ильдаровна,15.04.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",08.05.2026,,1
2-807/2026,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20553277&case_uid=f801ad7f-cfb7-459e-93f8-ae373cd79ad3&delo_id=1540005,28.01.2026,Мяконькая Татьяна Александровна,17.02.2026,"ОТКАЗАНО в удовлетворении иска (заявлении, жалобы)",,,1
2-731/2026,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20264722&case_uid=e0e6ead0-7ad4-4095-bd21-c177b83f2899&delo_id=1540005,23.01.2026,Белоусов Павел Валериевич,20.03.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",13.04.2026,,1
2-718/2026,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20112961&case_uid=51652494-82dd-4237-b355-4fc7a82e3827&delo_id=1540005,21.01.2026,Мяконькая Татьяна Александровна,13.02.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",,,1
2-717/2026,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20088255&case_uid=d99532b1-52a9-47dc-82f6-34e4a895e414&delo_id=1540005,21.01.2026,Мяконькая Татьяна Александровна,10.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,1
2-715/2026,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19881170&case_uid=f81e7437-4092-464b-9054-2eaf58e9d833&delo_id=1540005,20.01.2026,Мяконькая Татьяна Александровна,12.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,1
9-36/2026 ~ М-174/2026,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19882665&case_uid=913e4619-88a4-4bdc-93ce-dc95d6147523&delo_id=1540005,20.01.2026,Дулькина Наталия Викторовна,26.01.2026,ОТКАЗАНО в принятии заявления,,,1
2-648/2026,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19263091&case_uid=d355c549-bff8-4adb-ac13-e8974bfd360b&delo_id=1540005,15.01.2026,Дулькина Наталия Викторовна,21.01.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",,,1
9-28/2026 ~ М-94/2026,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19194398&case_uid=efc955b6-24a1-4ed6-84d5-86f5901abaed&delo_id=1540005,14.01.2026,Мяконькая Татьяна Александровна,20.01.2026,ОТКАЗАНО в принятии заявления,,,1
2-631/2026 (2-5725/2025;),https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=18708750&case_uid=2f76e797-ff0c-419d-b4ab-cff7003fbcb0&delo_id=1540005,30.12.2025,Струнов Никита Иванович,13.02.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22628131&delo_id=1540005&new=0&text_number=1,1
2-542/2026 (2-5628/2025;),https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=18416008&case_uid=48c62884-a6e8-48e3-b361-3541d0124003&delo_id=1540005,25.12.2025,Мяконькая Татьяна Александровна,22.01.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",13.02.2026,,1
2-509/2026 (2-5586/2025;),https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=18362024&case_uid=81ec77cc-b335-4395-bb9b-ea0507050235&delo_id=1540005,23.12.2025,Сазонова Юлия Юрьевна,15.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,,1
2-484/2026 (2-5552/2025;),https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=18246448&case_uid=37d2edb8-e365-4243-b65c-c56510a41c26&delo_id=1540005,23.12.2025,Дулькина Наталия Викторовна,05.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,1
2-395/2026 (2-5447/2025;),https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17816213&case_uid=f014f87f-8694-4b75-a040-095e7b25bc21&delo_id=1540005,17.12.2025,Дулькина Наталия Викторовна,22.01.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",13.02.2026,,1
2-350/2026 (2-5396/2025;),https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17701427&case_uid=0bfdc36a-630c-478e-b6aa-2d4d5255475a&delo_id=1540005,15.12.2025,Дулькина Наталия Викторовна,05.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,1
2-349/2026 (2-5395/2025;),https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17701421&case_uid=2beb5f25-41d0-4288-a03c-2e66aeeb0dcc&delo_id=1540005,15.12.2025,Гузаирова Эльвира Ильдаровна,05.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",14.04.2026,,1
2-348/2026 (2-5394/2025;),https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17701409&case_uid=bbf94da4-a8ba-4c3f-802f-8af1eb37762d&delo_id=1540005,15.12.2025,Мяконькая Татьяна Александровна,05.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,2
2-5364/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17467596&case_uid=5928fe4d-7428-4709-90eb-84118ddec25f&delo_id=1540005,11.12.2025,Леонов Александр Юрьевич,17.12.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",20.01.2026,,2
2-5298/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17135828&case_uid=0bfe0c63-f53d-4c24-a9e3-fe5e8bbf59bf&delo_id=1540005,05.12.2025,Кралинина Наталья Геннадьевна,25.12.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",28.01.2026,,2
2-239/2026 (2-5266/2025;),https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16989406&case_uid=aed20aff-85c4-4069-90ec-8c1c453164c0&delo_id=1540005,02.12.2025,Романов Дмитрий Сергеевич,15.01.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",,,2
2-5198/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16504211&case_uid=6ef8e3d9-d5eb-4e16-995b-e12e5a265222&delo_id=1540005,24.11.2025,Романов Дмитрий Сергеевич,22.12.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",23.01.2026,,2
2-5197/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16504205&case_uid=8fce17c1-1770-49ee-b763-a83bea4d23de&delo_id=1540005,24.11.2025,Романов Дмитрий Сергеевич,22.12.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",23.01.2026,,2
2-5189/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16426096&case_uid=6a23b325-4f2f-41d7-b59c-0edcd606ed02&delo_id=1540005,21.11.2025,Струнов Никита Иванович,15.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",16.01.2026,,2
2-5227/2025 ~ М-4691/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264224&case_uid=d9328dd6-0a79-46be-a220-382daaab3245&delo_id=1540005,18.11.2025,Мяконькая Татьяна Александровна,17.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,2
2-5177/2025 ~ М-4690/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264219&case_uid=c3292883-6d5b-46d8-8ef6-1072145703dc&delo_id=1540005,18.11.2025,Кралинина Наталья Геннадьевна,19.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.02.2026,,2
2-5229/2025 ~ М-4689/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264214&case_uid=6ca6724f-c1ae-4f75-af5c-e5ab4ef668ec&delo_id=1540005,18.11.2025,Мяконькая Татьяна Александровна,16.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.01.2026,,2
2-5143/2025 ~ М-4688/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264209&case_uid=9bf79dcd-a230-4708-b1f9-b558691b06f1&delo_id=1540005,18.11.2025,Белоусов Павел Валериевич,18.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,2
2-5178/2025 ~ М-4687/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264204&case_uid=f3887079-d6bc-4584-8fff-c1c29149c768&delo_id=1540005,18.11.2025,Кралинина Наталья Геннадьевна,25.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",30.01.2026,,2
2-5179/2025 ~ М-4686/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264199&case_uid=cd452214-c3c2-4ea7-ac70-ee99f0a7b5b4&delo_id=1540005,18.11.2025,Кралинина Наталья Геннадьевна,18.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.02.2026,,2
2-5180/2025 ~ М-4685/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264194&case_uid=567ec05e-ce85-4aba-9d11-ed409219c688&delo_id=1540005,18.11.2025,Кралинина Наталья Геннадьевна,22.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.02.2026,,2
2-5154/2025 ~ М-4684/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264189&case_uid=2838e65f-2877-4ae9-88c1-79cbbcf4dcd4&delo_id=1540005,18.11.2025,Струнов Никита Иванович,19.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.01.2026,,2
2-5224/2025 ~ М-4683/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264184&case_uid=6f8df926-a182-494b-af48-fd9beee6b589&delo_id=1540005,18.11.2025,Мяконькая Татьяна Александровна,22.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,2
2-5226/2025 ~ М-4682/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264179&case_uid=0a8edf18-95f5-4880-9c6f-e302a7c05abd&delo_id=1540005,18.11.2025,Мяконькая Татьяна Александровна,17.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,2
2-5181/2025 ~ М-4681/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264174&case_uid=af38490e-f750-42e0-b6dd-9b7b26f663a6&delo_id=1540005,18.11.2025,Кралинина Наталья Геннадьевна,22.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.02.2026,,2
2-5141/2025 ~ М-4680/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264169&case_uid=4f6bb368-1074-447a-80c7-dc03abdddb1d&delo_id=1540005,18.11.2025,Белоусов Павел Валериевич,18.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,2
2-5149/2025 ~ М-4679/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264164&case_uid=4b422311-1e7e-4b0b-bdea-c0f76e990b2a&delo_id=1540005,18.11.2025,Струнов Никита Иванович,16.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",19.01.2026,,2
2-5142/2025 ~ М-4678/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264159&case_uid=3a6bd078-a821-4653-a20a-63943ea8c935&delo_id=1540005,18.11.2025,Белоусов Павел Валериевич,18.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,2
2-5228/2025 ~ М-4677/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264154&case_uid=d1240fef-f748-4b86-9fa1-d0bc42ba7919&delo_id=1540005,18.11.2025,Мяконькая Татьяна Александровна,22.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,2
2-5225/2025 ~ М-4676/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264149&case_uid=0738735c-7bab-45d3-bde2-d7631f6005ec&delo_id=1540005,18.11.2025,Мяконькая Татьяна Александровна,16.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.01.2026,,2
2-5156/2025 ~ М-4675/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264144&case_uid=74880db8-04c6-4ba1-8bce-83300c4e9be8&delo_id=1540005,18.11.2025,Струнов Никита Иванович,18.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.01.2026,,2
2-5157/2025 ~ М-4674/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264139&case_uid=c3e43713-eb9b-40c9-b05f-a9fe31694e47&delo_id=1540005,18.11.2025,Струнов Никита Иванович,18.12.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",21.01.2026,,2
2-5182/2025 ~ М-4673/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264134&case_uid=b3a27784-57fa-4452-a03c-421443b8931a&delo_id=1540005,18.11.2025,Кралинина Наталья Геннадьевна,19.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.02.2026,,3
2-5155/2025 ~ М-4672/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264129&case_uid=2a856196-60d4-490e-b7f3-57b9ee0658d4&delo_id=1540005,18.11.2025,Струнов Никита Иванович,19.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.01.2026,,3
2-5150/2025 ~ М-4671/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264124&case_uid=66002381-b78c-4a89-ada4-a421167f935b&delo_id=1540005,18.11.2025,Струнов Никита Иванович,17.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.01.2026,,3
2-5183/2025 ~ М-4670/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16264119&case_uid=46457f6f-cbfd-4be9-839f-a0bacb1da2dd&delo_id=1540005,18.11.2025,Кралинина Наталья Геннадьевна,19.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.02.2026,,3
2-5035/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15931320&case_uid=c39c7383-487d-4ccd-bff3-61f2959bb346&delo_id=1540005,12.11.2025,Мяконькая Татьяна Александровна,21.11.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",15.12.2025,,3
2-5031/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15908538&case_uid=f299d4e6-3338-4a8c-9888-830e39a52855&delo_id=1540005,11.11.2025,Мяконькая Татьяна Александровна,21.11.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",15.12.2025,,3
2-5030/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15908570&case_uid=c483cf3b-176c-4a10-adb9-0d1a1dcb270a&delo_id=1540005,11.11.2025,Мяконькая Татьяна Александровна,21.11.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",15.12.2025,,3
2-5029/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15908601&case_uid=28e4d9f6-6746-4deb-a549-de1cb4aadefc&delo_id=1540005,11.11.2025,Мяконькая Татьяна Александровна,25.11.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",17.12.2025,,3
2-5083/2025 ~ М-4547/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15701646&case_uid=405b042b-556d-41ae-b650-e678f1e0da48&delo_id=1540005,07.11.2025,Кралинина Наталья Геннадьевна,12.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,3
2-4974/2025 ~ М-4546/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15701642&case_uid=c33e847b-2167-4ecd-b0d6-471090c7efd3&delo_id=1540005,07.11.2025,Романов Дмитрий Сергеевич,04.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.01.2026,,3
2-5082/2025 ~ М-4545/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15701638&case_uid=34219214-ebcd-4252-b47e-412ef45be635&delo_id=1540005,07.11.2025,Кралинина Наталья Геннадьевна,12.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",19.01.2026,,3
2-5004/2025 ~ М-4544/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15701634&case_uid=324baab4-96aa-4c1c-89d8-7c468c213b4b&delo_id=1540005,07.11.2025,Белоусов Павел Валериевич,26.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.02.2026,,3
2-5084/2025 ~ М-4543/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15701630&case_uid=142fc7b5-873c-4e12-b74d-698ab80bfad0&delo_id=1540005,07.11.2025,Кралинина Наталья Геннадьевна,25.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",30.01.2026,,3
2-122/2026 (2-5005/2025;) ~ М-4542/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15701626&case_uid=bfcf0ac8-7d0b-4f47-8309-7785aa36bf43&delo_id=1540005,07.11.2025,Белоусов Павел Валериевич,20.01.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",11.02.2026,,3
2-5078/2025 ~ М-4541/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15701622&case_uid=f5cde4e0-02c0-4a76-922a-4ca3b5a451d8&delo_id=1540005,07.11.2025,Кралинина Наталья Геннадьевна,19.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.02.2026,,3
2-5130/2025 ~ М-4540/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15701618&case_uid=13e94979-e30c-483f-a021-da115f36f353&delo_id=1540005,07.11.2025,Мяконькая Татьяна Александровна,10.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.01.2026,,3
2-5079/2025 ~ М-4539/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15701614&case_uid=7e363c1d-e1e5-4b0a-bee9-e57224907ab5&delo_id=1540005,07.11.2025,Кралинина Наталья Геннадьевна,19.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.02.2026,,3
2-5080/2025 ~ М-4538/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15701610&case_uid=a1337ade-5362-4c76-b904-415e531ef155&delo_id=1540005,07.11.2025,Кралинина Наталья Геннадьевна,12.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,3
2-4992/2025 ~ М-4537/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15701606&case_uid=7ebcdd90-2393-4015-9878-c7a8553af3d9&delo_id=1540005,07.11.2025,Струнов Никита Иванович,11.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.01.2026,,3
2-163/2026 (2-5131/2025;) ~ М-4536/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15701602&case_uid=e32b4764-bccb-4797-8861-c0304d331f77&delo_id=1540005,07.11.2025,Мяконькая Татьяна Александровна,23.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",05.03.2026,,3
2-164/2026 (2-5132/2025;) ~ М-4535/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15701598&case_uid=302206c3-5905-492a-974d-90a13701ac6a&delo_id=1540005,07.11.2025,Мяконькая Татьяна Александровна,23.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",05.03.2026,,3
2-4999/2025 ~ М-4534/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15701594&case_uid=6d869fc5-7000-4e3a-81f9-424b038d53ef&delo_id=1540005,07.11.2025,Струнов Никита Иванович,10.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.01.2026,,3
2-5045/2025 ~ М-4533/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15701590&case_uid=7cc0280d-2d46-4c18-b9da-13506a5a3053&delo_id=1540005,07.11.2025,Струнов Никита Иванович,10.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.01.2026,,3
2-5044/2025 ~ М-4532/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15701586&case_uid=48403424-e5b7-476f-af31-fe2d671fa354&delo_id=1540005,07.11.2025,Струнов Никита Иванович,08.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.01.2026,,3
2-165/2026 (2-5133/2025;) ~ М-4531/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15701582&case_uid=7c5b8fb4-f431-4188-a619-eb0cc41a39b0&delo_id=1540005,07.11.2025,Мяконькая Татьяна Александровна,23.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",05.03.2026,,3
2-4994/2025 ~ М-4530/2025,https://mar-zhovt--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15701578&case_uid=832216e2-ac25-44a3-9719-8e62871f7d9e&delo_id=1540005,07.11.2025,Струнов Никита Иванович,09.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.01.2026,,4
