case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
2-8532/2025 ~ М-11127/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19790662&case_uid=ab9fcf58-7375-4a0a-9a27-ba33302aa3bd&delo_id=1540005,17.09.2025,Родина Неля Владимировна,21.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",23.12.2025,,6
2-8104/2025 ~ М-11124/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19790601&case_uid=aa454691-19f6-4a1e-93c5-e209281425b4&delo_id=1540005,17.09.2025,Аникеева Диана Арзуниковна,29.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",09.12.2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22962098&delo_id=1540005&new=0&text_number=1,6
2-8127/2025 ~ М-11057/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19790160&case_uid=4cc75ff9-efda-41ec-b015-2af90b203e72&delo_id=1540005,15.09.2025,Вострикова Оксана Михайловна,11.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=20499274&delo_id=1540005&new=0&text_number=1,6
2-17/2026 (2-7914/2025;) ~ М-10726/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19786621&case_uid=98c427c7-84c2-42ec-b7b3-76c5827fd801&delo_id=1540005,03.09.2025,Егорова Ольга Васильевна,02.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.04.2026,,6
2-18/2026 (2-7915/2025;) ~ М-10725/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19786607&case_uid=a2a26b6e-0f8f-4956-8ea8-b20adddb0dd0&delo_id=1540005,03.09.2025,Егорова Ольга Васильевна,16.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",17.03.2026,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=31064619&delo_id=1540005&new=0&text_number=1,6
2-19/2026 (2-7918/2025;) ~ М-10724/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19786582&case_uid=aace8da7-a035-4e41-aee3-ca03a45ea65e&delo_id=1540005,03.09.2025,Егорова Ольга Васильевна,20.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",21.02.2026,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=25706041&delo_id=1540005&new=0&text_number=1,6
2-7916/2025 ~ М-10723/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19786526&case_uid=97459a7a-c840-4501-8891-c1b4f470f33e&delo_id=1540005,03.09.2025,Егорова Ольга Васильевна,28.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",29.11.2025,,6
2-7763/2025 ~ М-10640/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19785542&case_uid=86ad5ccd-932a-4746-85b2-4a12ef468ae1&delo_id=1540005,02.09.2025,Родина Неля Владимировна,01.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.01.2025,,6
2-7912/2025 ~ М-10639/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19785499&case_uid=bc7146f2-24ac-473c-b734-b60c8e494abc&delo_id=1540005,02.09.2025,Егорова Ольга Васильевна,26.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,6
2-7770/2025 ~ М-10638/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19785386&case_uid=0939c161-2608-46d3-aa8f-f1b390424d7b&delo_id=1540005,02.09.2025,Родина Неля Владимировна,16.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",18.11.2025,,6
