case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
2-370/2026 ~ М-85/2026,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20243537&case_uid=ffbd059f-9b17-4f34-8d35-2c88f2c72a1d&delo_id=1540005,23.01.2026,Мухаметшин Рафик Алимович,,,,,3
2-383/2026 ~ М-84/2026,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20243533&case_uid=872e1722-2cb1-4f1b-a9ab-b44afe943a1c&delo_id=1540005,23.01.2026,Мухаметшин Рафик Алимович,23.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,3
2-369/2026 ~ М-83/2026,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20243529&case_uid=ced19e20-a82c-4e2a-bf3e-2af2847a67e4&delo_id=1540005,23.01.2026,Мухаметшин Рафик Алимович,20.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.06.2026,,3
2-382/2026 ~ М-82/2026,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20243525&case_uid=7f4327f5-01e7-4639-913b-747fae905194&delo_id=1540005,23.01.2026,Мухаметшин Рафик Алимович,23.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,3
2-381/2026 ~ М-81/2026,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20243521&case_uid=c79f8da5-4ad2-4a0b-9625-f46fc5ed0c50&delo_id=1540005,23.01.2026,Мухаметшин Рафик Алимович,19.06.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,3
2-368/2026 ~ М-80/2026,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20243517&case_uid=dd745fb4-eb06-4501-b03e-8daa4f8854d4&delo_id=1540005,23.01.2026,Мухаметшин Рафик Алимович,20.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.06.2026,,3
2-367/2026 ~ М-79/2026,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20243513&case_uid=34d16956-4941-47c2-accd-c815accffdc5&delo_id=1540005,23.01.2026,Мухаметшин Рафик Алимович,20.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,3
2-366/2026 ~ М-78/2026,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20243509&case_uid=c577f0f7-d911-4f47-9ece-e53df54bcfe5&delo_id=1540005,23.01.2026,Мухаметшин Рафик Алимович,02.06.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,3
2-380/2026 ~ М-70/2026,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20161607&case_uid=44cf7132-c2b7-465f-bdcc-6c6ced0b3c01&delo_id=1540005,22.01.2026,Мухаметшин Рафик Алимович,23.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,3
2-376/2026 ~ М-69/2026,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20161603&case_uid=f0bde3f1-d22f-4eda-b93a-faeb3ca9f583&delo_id=1540005,22.01.2026,Мухаметшин Рафик Алимович,19.06.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,3
2-377/2026 ~ М-68/2026,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20161599&case_uid=a943a08e-3ae8-435c-95c9-ad4d8024658e&delo_id=1540005,22.01.2026,Мухаметшин Рафик Алимович,23.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,3
2-378/2026 ~ М-67/2026,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20161595&case_uid=6bd5d92b-12f3-4be7-83e2-3f1d2f220798&delo_id=1540005,22.01.2026,Мухаметшин Рафик Алимович,23.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,3
2-250/2026 ~ М-49/2026,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19912207&case_uid=af33b5e2-8872-4220-9a0c-13e0fe9214d9&delo_id=1540005,20.01.2026,Гурова Анастасия Александровна,22.04.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",,,3
2-143/2026 (2-1429/2025;),https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17946801&case_uid=b10092d8-6c51-4737-b9ee-f4e605578f89&delo_id=1540005,15.12.2025,Мухаметшин Рафик Алимович,13.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",21.04.2026,,3
2-148/2026 (2-1434/2025;) ~ М-1491/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17277782&case_uid=3ea66d4d-89a9-43d7-b4d9-6c391d15c55c&delo_id=1540005,09.12.2025,Демидова Ангелина Борисовна,26.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.04.2026,,4
2-149/2026 (2-1435/2025;) ~ М-1490/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17277779&case_uid=a2f2c0b1-198f-4e47-97bd-dcccdc0a97d7&delo_id=1540005,09.12.2025,Демидова Ангелина Борисовна,26.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.04.2026,,4
2-1396/2025 ~ М-1489/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17277755&case_uid=1b359310-13c8-4e02-b22e-2672d038363c&delo_id=1540005,09.12.2025,Мухаметшин Рафик Алимович,24.12.2025,Производство по делу ПРЕКРАЩЕНО,,,4
2-1401/2025 ~ М-1488/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17277752&case_uid=0017507c-5c3b-407a-a569-047f402f7f12&delo_id=1540005,09.12.2025,Гурова Анастасия Александровна,25.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,4
2-113/2026 (2-1388/2025;) ~ М-1471/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16920311&case_uid=a3b5e960-ec1d-447b-9d5c-bdc2aca00894&delo_id=1540005,02.12.2025,Гурова Анастасия Александровна,15.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.02.2026,,4
2-105/2026 (2-1378/2025;) ~ М-1463/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16757687&case_uid=52693f25-e1e5-4f66-9193-623213c6602a&delo_id=1540005,28.11.2025,Мухаметшин Рафик Алимович,26.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",11.03.2026,,4
2-112/2026 (2-1386/2025;) ~ М-1462/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16757683&case_uid=89a99c13-d100-4e03-9071-193a19c1f1e6&delo_id=1540005,28.11.2025,Гурова Анастасия Александровна,15.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.02.2026,,4
2-111/2026 (2-1385/2025;) ~ М-1461/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16757679&case_uid=0fbd77b0-18a6-4d66-96ce-14608efbb88e&delo_id=1540005,28.11.2025,Гурова Анастасия Александровна,15.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,4
2-89/2026 (2-1359/2025;) ~ М-1460/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16757675&case_uid=6f980289-9e42-4cd7-a164-8e11b183948c&delo_id=1540005,28.11.2025,Мухаметшин Рафик Алимович,26.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",11.03.2026,,4
2-88/2026 (2-1358/2025;) ~ М-1459/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16757671&case_uid=ff477680-268a-44f6-9a51-4d1d60c5e3ab&delo_id=1540005,28.11.2025,Мухаметшин Рафик Алимович,26.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",11.03.2026,,4
2-128/2026 (2-1414/2025;) ~ М-1458/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16757667&case_uid=ac7d9712-ec73-4a98-98c0-86af367edc83&delo_id=1540005,28.11.2025,Демидова Ангелина Борисовна,17.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.03.2026,,4
2-127/2026 (2-1413/2025;) ~ М-1457/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16757663&case_uid=dbcc9b31-4a82-4e7c-b690-32b73567f5ab&delo_id=1540005,28.11.2025,Демидова Ангелина Борисовна,17.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",21.03.2026,,4
