case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
2-1271/2025 ~ М-1057/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=13186282&case_uid=f7199623-439a-457b-8e53-ae57cb52a735&delo_id=1540005,24.09.2025,Попека Александр Владимирович,25.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.01.2026,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23129967&delo_id=1540005&new=0&text_number=1,4
2-1198/2025 ~ М-996/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12385429&case_uid=ce11d466-2e2d-436c-93f2-218ad2c7edc3&delo_id=1540005,11.09.2025,Попека Александр Владимирович,10.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.12.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23129996&delo_id=1540005&new=0&text_number=1,4
2-11/2026 (2-1212/2025;) ~ М-995/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12385394&case_uid=95eb761c-be08-4d70-9002-9d19323b0d58&delo_id=1540005,11.09.2025,Попека Александр Владимирович,29.01.2026,Производство по делу ПРЕКРАЩЕНО,20.02.2026,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=27661783&delo_id=1540005&new=0&text_number=1,4
2-1211/2025 ~ М-994/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12385352&case_uid=e8d58bcd-30e4-4fa0-b468-878da98f1799&delo_id=1540005,11.09.2025,Попека Александр Владимирович,10.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.12.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23129997&delo_id=1540005&new=0&text_number=1,4
2-1200/2025 ~ М-993/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12385102&case_uid=56d41cb6-ab56-43db-8c27-5cd314a75685&delo_id=1540005,11.09.2025,Попека Александр Владимирович,24.12.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",27.01.2026,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24507520&delo_id=1540005&new=0&text_number=1,4
2-1199/2025 ~ М-992/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12384884&case_uid=fe59fcb5-2854-4661-8f45-8cbdfb56634f&delo_id=1540005,11.09.2025,Попека Александр Владимирович,24.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.02.2026,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24507519&delo_id=1540005&new=0&text_number=1,4
2-1154/2025 ~ М-957/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=11966218&case_uid=a6114db6-907b-424d-85ee-d2255dcdf23c&delo_id=1540005,28.08.2025,Попека Александр Владимирович,25.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.01.2026,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23129966&delo_id=1540005&new=0&text_number=1,4
2-1153/2025 ~ М-956/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=11965669&case_uid=2cd2c5d9-c65b-41d4-902c-22d47655b4ba&delo_id=1540005,28.08.2025,Попека Александр Владимирович,15.10.2025,Производство по делу ПРЕКРАЩЕНО,07.11.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23130010&delo_id=1540005&new=0&text_number=1,4
2-1152/2025 ~ М-955/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=11965525&case_uid=6bd72122-2191-437d-9281-7c83b477f8ee&delo_id=1540005,28.08.2025,Попека Александр Владимирович,15.10.2025,Производство по делу ПРЕКРАЩЕНО,07.11.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23130011&delo_id=1540005&new=0&text_number=1,4
2-1155/2025 ~ М-954/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=11963157&case_uid=2dc0d2b5-e061-4bb2-8bdc-038db4eadd7b&delo_id=1540005,28.08.2025,Попека Александр Владимирович,25.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.01.2026,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23129961&delo_id=1540005&new=0&text_number=1,4
2-1063/2025 ~ М-854/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=11171676&case_uid=fb69d606-6f5a-4301-8ced-11ef4777b27d&delo_id=1540005,14.08.2025,Сквира Алёна Николаевна,20.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.01.2026,,4
2-1062/2025 ~ М-853/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=11171671&case_uid=54370542-ff1e-402b-8e3d-6d01d28b7968&delo_id=1540005,14.08.2025,Сквира Алёна Николаевна,12.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.12.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22188853&delo_id=1540005&new=0&text_number=1,4
2-1061/2025 ~ М-852/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=11171666&case_uid=a96a73d2-41a8-4a87-8ce6-29f74068e58e&delo_id=1540005,14.08.2025,Сквира Алёна Николаевна,20.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.01.2026,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22585055&delo_id=1540005&new=0&text_number=1,4
2-1060/2025 ~ М-851/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=11171661&case_uid=ce2ce06c-1a49-4c82-b658-48df065e2658&delo_id=1540005,14.08.2025,Сквира Алёна Николаевна,20.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.01.2026,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22585056&delo_id=1540005&new=0&text_number=1,4
2-977/2025 ~ М-769/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=10464841&case_uid=e9f6e22f-b432-4e8c-9e02-71e572fa4785&delo_id=1540005,25.07.2025,Сквира Алёна Николаевна,22.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.12.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=21929983&delo_id=1540005&new=0&text_number=1,4
2-976/2025 ~ М-768/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=10464836&case_uid=33d53edd-59f4-4e0e-9ac7-7a9a5b98d185&delo_id=1540005,25.07.2025,Сквира Алёна Николаевна,27.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",09.12.2025,,4
2-975/2025 ~ М-767/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=10464831&case_uid=44909ffc-edff-4e15-a8f9-83027fb529f7&delo_id=1540005,25.07.2025,Сквира Алёна Николаевна,27.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",09.12.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=21860782&delo_id=1540005&new=0&text_number=1,4
2-949/2025 ~ М-741/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=10203288&case_uid=f4735a2e-abe4-4d48-9684-ae84e7962e3f&delo_id=1540005,22.07.2025,Сквира Алёна Николаевна,21.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.12.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=21766735&delo_id=1540005&new=0&text_number=1,4
2-901/2025 ~ М-693/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=9773430&case_uid=e99b6854-524b-48fb-8540-09453bc57130&delo_id=1540005,09.07.2025,Сквира Алёна Николаевна,07.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",18.11.2025,,4
2-900/2025 ~ М-692/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=9773334&case_uid=4a71c8d2-2f49-46ee-8bf1-e5d57d2c8dd7&delo_id=1540005,09.07.2025,Сквира Алёна Николаевна,07.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",18.11.2025,,4
2-899/2025 ~ М-691/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=9773415&case_uid=f5c05a98-e024-4767-9a82-b4a9f87c5e9f&delo_id=1540005,09.07.2025,Сквира Алёна Николаевна,07.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",18.11.2025,,4
2-898/2025 ~ М-690/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=9773382&case_uid=302bc95e-56cb-4a29-8c9f-7795669e6918&delo_id=1540005,09.07.2025,Сквира Алёна Николаевна,07.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",18.11.2025,,4
2-816/2025 ~ М-613/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=8846130&case_uid=6702e82b-2d60-4a7d-8045-a0cc51e4a8b2&delo_id=1540005,20.06.2025,Сквира Алёна Николаевна,16.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.12.2025,,4
2-815/2025 ~ М-612/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=8846117&case_uid=3b79fc3d-e9b2-408c-9d22-85acc93c6962&delo_id=1540005,20.06.2025,Сквира Алёна Николаевна,16.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.12.2025,,4
2-802/2025 ~ М-611/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=8846085&case_uid=9b9e6028-3576-4e67-baba-23338d62ee2c&delo_id=1540005,20.06.2025,Попека Александр Владимирович,18.09.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.11.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23130041&delo_id=1540005&new=0&text_number=1,4
2-801/2025 ~ М-610/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=8846080&case_uid=420fce3c-acc4-4af1-9b25-4193ec25c6e7&delo_id=1540005,20.06.2025,Попека Александр Владимирович,18.09.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.11.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23130040&delo_id=1540005&new=0&text_number=1,5
2-800/2025 ~ М-609/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=8846068&case_uid=2372ccaa-a9b4-4c26-8c4f-d948732d43dc&delo_id=1540005,20.06.2025,Попека Александр Владимирович,18.09.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.11.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23130044&delo_id=1540005&new=0&text_number=1,5
2-799/2025 ~ М-608/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=8846063&case_uid=bd1fdbc2-cc4e-4599-982d-fed3239efbc5&delo_id=1540005,20.06.2025,Попека Александр Владимирович,18.09.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.11.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23130038&delo_id=1540005&new=0&text_number=1,5
2-814/2025 ~ М-607/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=8846058&case_uid=ddc10179-0890-45e9-a682-238101d7f859&delo_id=1540005,20.06.2025,Сквира Алёна Николаевна,16.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.12.2025,,5
2-813/2025 ~ М-606/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=8846053&case_uid=3e41d1ff-7ba1-4d2a-8184-2af5d03a3e6e&delo_id=1540005,20.06.2025,Сквира Алёна Николаевна,16.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.12.2025,,5
2-812/2025 ~ М-605/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=8846048&case_uid=59345ee2-5927-4645-831b-6f935c728b5a&delo_id=1540005,20.06.2025,Сквира Алёна Николаевна,16.10.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",10.11.2025,,5
2-798/2025 ~ М-604/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=8846043&case_uid=e3449801-07a3-4338-9816-09b78d667769&delo_id=1540005,20.06.2025,Попека Александр Владимирович,18.09.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.11.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23130042&delo_id=1540005&new=0&text_number=1,5
2-683/2025 ~ М-513/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7934499&case_uid=4d16f68b-bd75-4500-ac53-4321dd622680&delo_id=1540005,26.05.2025,Сквира Алёна Николаевна,29.08.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",20.09.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=19091230&delo_id=1540005&new=0&text_number=1,5
2-682/2025 ~ М-512/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7934494&case_uid=c8a4d89f-af5f-4dd4-b9ca-31e237db7fcc&delo_id=1540005,26.05.2025,Сквира Алёна Николаевна,29.08.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.10.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=18777033&delo_id=1540005&new=0&text_number=1,5
2-681/2025 ~ М-511/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7934489&case_uid=794c6fed-bc41-4b78-8adb-6e2319fe842b&delo_id=1540005,26.05.2025,Сквира Алёна Николаевна,29.08.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",30.09.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=19091227&delo_id=1540005&new=0&text_number=1,5
2-680/2025 ~ М-510/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7934484&case_uid=bf4eabd6-586f-4ef5-a512-7b43fa0817db&delo_id=1540005,26.05.2025,Сквира Алёна Николаевна,29.08.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.10.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=19091226&delo_id=1540005&new=0&text_number=1,5
2-679/2025 ~ М-509/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7934479&case_uid=2ed66628-48d0-49ca-891f-85620af69922&delo_id=1540005,26.05.2025,Сквира Алёна Николаевна,29.08.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.10.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=18777031&delo_id=1540005&new=0&text_number=1,5
2-678/2025 ~ М-508/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7934474&case_uid=9da67402-db8d-4839-b98b-0b4a7229f6fc&delo_id=1540005,26.05.2025,Сквира Алёна Николаевна,29.08.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",20.09.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=19091229&delo_id=1540005&new=0&text_number=1,5
2-677/2025 ~ М-507/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7934469&case_uid=1b204762-6909-42dd-9b5c-fd64bb0e0b75&delo_id=1540005,26.05.2025,Сквира Алёна Николаевна,29.08.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.10.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=19091225&delo_id=1540005&new=0&text_number=1,5
2-676/2025 ~ М-506/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7934464&case_uid=b4f6509d-a461-4c20-80c7-fa8797bd54fb&delo_id=1540005,26.05.2025,Сквира Алёна Николаевна,25.07.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.09.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=17610808&delo_id=1540005&new=0&text_number=1,5
2-675/2025 ~ М-505/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7934459&case_uid=47b3d12b-8e33-419d-9b94-695c0a83413d&delo_id=1540005,26.05.2025,Сквира Алёна Николаевна,25.07.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.09.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=17610813&delo_id=1540005&new=0&text_number=1,5
2-674/2025 ~ М-504/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7934446&case_uid=b6b59f4d-de6f-4fd3-9afe-4386d4ea4fdf&delo_id=1540005,26.05.2025,Сквира Алёна Николаевна,29.08.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.10.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=18777032&delo_id=1540005&new=0&text_number=1,5
2-673/2025 ~ М-503/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7934426&case_uid=731abf1c-872e-4293-924f-cbedec8504e3&delo_id=1540005,26.05.2025,Сквира Алёна Николаевна,29.08.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.10.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=19091228&delo_id=1540005&new=0&text_number=1,5
2-586/2025 ~ М-398/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7077102&case_uid=8dc653e3-659c-4043-8440-3958d3bdbdd9&delo_id=1540005,06.05.2025,Попека Александр Владимирович,25.08.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",25.08.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23143907&delo_id=1540005&new=0&text_number=1,5
2-587/2025 ~ М-397/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7077097&case_uid=1b8ccd5f-a5ac-46e7-aecf-e82552763b30&delo_id=1540005,06.05.2025,Попека Александр Владимирович,26.06.2025,Производство по делу ПРЕКРАЩЕНО,18.07.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=16526237&delo_id=1540005&new=0&text_number=1,5
2-588/2025 ~ М-396/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7077092&case_uid=069b11f6-fac8-4fb7-9318-9bbf8d5f33f5&delo_id=1540005,06.05.2025,Попека Александр Владимирович,07.07.2025,Производство по делу ПРЕКРАЩЕНО,29.07.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=12527939&delo_id=1540005&new=0&text_number=1,5
2-599/2025 ~ М-395/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7077087&case_uid=b4d8bf55-7e3e-443e-8893-9c9eba7d1537&delo_id=1540005,06.05.2025,Попека Александр Владимирович,25.08.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",09.10.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23143908&delo_id=1540005&new=0&text_number=1,5
2-469/2025 ~ М-269/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4649228&case_uid=fd2fb33b-aec8-4f2b-a44c-f3d0f4117a28&delo_id=1540005,24.03.2025,Сквира Алёна Николаевна,16.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.07.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=16594691&delo_id=1540005&new=0&text_number=1,5
2-468/2025 ~ М-268/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4649223&case_uid=db4769b4-9b8d-4d66-ae7a-07e2823fbeb2&delo_id=1540005,24.03.2025,Сквира Алёна Николаевна,16.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.07.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=11950203&delo_id=1540005&new=0&text_number=1,5
2-416/2025 ~ М-234/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4251318&case_uid=4b0b89bc-d5d2-431e-a4b9-be012da9d987&delo_id=1540005,13.03.2025,Сквира Алёна Николаевна,16.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.07.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=16594684&delo_id=1540005&new=0&text_number=1,5
2-415/2025 ~ М-233/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4251313&case_uid=b00ce5c6-f7f4-491a-9945-43afe926e650&delo_id=1540005,13.03.2025,Сквира Алёна Николаевна,16.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.07.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=11950202&delo_id=1540005&new=0&text_number=1,6
2-414/2025 ~ М-232/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4251308&case_uid=ac97696a-a20a-4b5c-a908-0a1b7e0d2585&delo_id=1540005,13.03.2025,Сквира Алёна Николаевна,16.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.07.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=16594688&delo_id=1540005&new=0&text_number=1,6
2-413/2025 ~ М-231/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4251303&case_uid=b5e13882-eadd-4f27-be65-7c8bdef035e5&delo_id=1540005,13.03.2025,Сквира Алёна Николаевна,16.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.07.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=16594689&delo_id=1540005&new=0&text_number=1,6
2-412/2025 ~ М-230/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4251298&case_uid=86befc3a-4ef7-44e6-ae66-217357d5cf5e&delo_id=1540005,13.03.2025,Сквира Алёна Николаевна,16.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.07.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=16594680&delo_id=1540005&new=0&text_number=1,6
2-447/2025 ~ М-229/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4251293&case_uid=b673ae04-6285-44a2-8e01-7866c4b2383b&delo_id=1540005,13.03.2025,Попека Александр Владимирович,07.07.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.08.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23143919&delo_id=1540005&new=0&text_number=1,6
2-411/2025 ~ М-228/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4251288&case_uid=1eb6dcab-6de2-4b33-9f04-a045b790d18e&delo_id=1540005,13.03.2025,Сквира Алёна Николаевна,16.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.07.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=16594686&delo_id=1540005&new=0&text_number=1,6
2-410/2025 ~ М-227/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4251283&case_uid=458f78f4-2dea-443d-8635-0e7851b0c802&delo_id=1540005,13.03.2025,Сквира Алёна Николаевна,16.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.07.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=16594678&delo_id=1540005&new=0&text_number=1,6
2-449/2025 ~ М-226/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4251278&case_uid=6bbbe4be-989e-4f67-a6df-7bedf4357ecc&delo_id=1540005,13.03.2025,Попека Александр Владимирович,25.08.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",09.10.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23143906&delo_id=1540005&new=0&text_number=1,6
2-409/2025 ~ М-225/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4251273&case_uid=2df046de-a17b-4431-b772-7b65a6e99eb9&delo_id=1540005,13.03.2025,Сквира Алёна Николаевна,16.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.07.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=16594679&delo_id=1540005&new=0&text_number=1,6
