case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
2-702/2025 ~ М-634/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19025415&case_uid=400c3152-8410-4693-957f-3c7d6e5b24ff&delo_id=1540005,15.04.2025,Андреева Светлана Анатольевна,11.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",15.07.2025,,5
2-711/2025 ~ М-633/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19025403&case_uid=e9ab7e27-575d-42d4-9d40-e02d6fad3120&delo_id=1540005,15.04.2025,Скичко Елена Викторовна,28.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.07.2025,,5
2-549/2025 ~ М-453/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19023346&case_uid=8576cf56-ab42-434c-bcbc-6b0910526883&delo_id=1540005,24.03.2025,Федько Светлана Павловна,14.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",24.06.2025,,6
2-554/2025 ~ М-452/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19023331&case_uid=956dfdb5-cd34-4599-830c-76cb23b39c49&delo_id=1540005,24.03.2025,Скичко Елена Викторовна,22.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",24.06.2025,,6
2-555/2025 ~ М-451/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19023317&case_uid=79744e7a-b259-4159-aba1-26095b31a412&delo_id=1540005,24.03.2025,Скичко Елена Викторовна,22.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",24.06.2025,,6
2-548/2025 ~ М-450/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19023276&case_uid=008f7733-15ec-4bc6-b6b0-433fdedd0aae&delo_id=1540005,24.03.2025,Федько Светлана Павловна,14.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",24.06.2025,,6
2-541/2025 ~ М-449/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19023264&case_uid=752db89d-24ab-4b56-976c-dd867d113c0f&delo_id=1540005,24.03.2025,Андреева Светлана Анатольевна,19.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.06.2025,,6
2-540/2025 ~ М-448/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19023196&case_uid=ee065701-f963-4a7b-bcd2-fb07e590564f&delo_id=1540005,24.03.2025,Андреева Светлана Анатольевна,19.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.06.2025,,6
2-547/2025 ~ М-447/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19023184&case_uid=e06ade8b-293c-4108-8a0a-5b04fad4e266&delo_id=1540005,24.03.2025,Федько Светлана Павловна,13.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",23.07.2025,,6
2-550/2025 ~ М-446/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19023172&case_uid=a2bfa5c0-2732-4ad3-b878-8776921f3f6f&delo_id=1540005,24.03.2025,Федько Светлана Павловна,12.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",24.06.2025,,6
2-561/2025 ~ М-445/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19023139&case_uid=d1d305e0-b633-4c64-a14d-ec88525ad071&delo_id=1540005,24.03.2025,Андреева Светлана Анатольевна,21.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",24.06.2025,,6
2-570/2025 ~ М-444/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19023115&case_uid=1081b1fe-57d7-4930-99e7-35fe7f7d1a74&delo_id=1540005,24.03.2025,Федько Светлана Павловна,12.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",24.06.2025,,6
2-556/2025 ~ М-443/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19023101&case_uid=ec7a375f-df4d-4e89-996a-01f6296918ad&delo_id=1540005,24.03.2025,Скичко Елена Викторовна,22.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",24.06.2025,,6
2-562/2025 ~ М-442/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19023040&case_uid=70e71346-784a-48f7-a278-ea3781417921&delo_id=1540005,24.03.2025,Андреева Светлана Анатольевна,21.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.07.2025,,6
2-563/2025 ~ М-441/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19023028&case_uid=95e6acaa-09bf-490e-b75c-53b8b6a12cda&delo_id=1540005,24.03.2025,Андреева Светлана Анатольевна,21.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",24.06.2025,,6
2-557/2025 ~ М-440/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19022937&case_uid=6dbda51b-f19b-4ddb-b3d7-05cf294062b8&delo_id=1540005,24.03.2025,Скичко Елена Викторовна,22.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",24.06.2025,,6
2-546/2025 ~ М-439/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19022911&case_uid=c7d08e9d-ecd2-4144-919a-84acf508cab0&delo_id=1540005,24.03.2025,Федько Светлана Павловна,13.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",24.06.2025,,6
2-545/2025 ~ М-438/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19022886&case_uid=1a3bcfca-9a9b-4406-ba3f-45040c64c11b&delo_id=1540005,24.03.2025,Федько Светлана Павловна,23.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.07.2025,,6
2-544/2025 ~ М-437/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19022834&case_uid=a594be5a-8152-4ac4-8e27-256acc44e131&delo_id=1540005,24.03.2025,Федько Светлана Павловна,23.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.07.2025,,6
2-558/2025 ~ М-436/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19022820&case_uid=661877e9-f5b3-4263-b38e-d61d40b2abd2&delo_id=1540005,24.03.2025,Скичко Елена Викторовна,22.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",24.06.2025,,6
2-542/2025 ~ М-435/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19022808&case_uid=6e3dc5c0-d3ce-4b68-bcf2-2623a96df8e8&delo_id=1540005,24.03.2025,Андреева Светлана Анатольевна,19.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.06.2025,,6
2-559/2025 ~ М-434/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19022795&case_uid=b9a498ea-f7ed-44aa-8521-80d6ffb31c5a&delo_id=1540005,24.03.2025,Скичко Елена Викторовна,22.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",24.06.2025,,6
2-539/2025 ~ М-433/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19022783&case_uid=221141ed-4280-40f7-b651-3d49982cf805&delo_id=1540005,24.03.2025,Андреева Светлана Анатольевна,19.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.06.2025,,6
2-560/2025 ~ М-432/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19022753&case_uid=a2d9920a-9df8-4b8d-a069-a7cfe8fb5b90&delo_id=1540005,24.03.2025,Скичко Елена Викторовна,22.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",24.06.2025,,6
2-543/2025 ~ М-431/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19022723&case_uid=b9e7cb58-df42-4a88-8c5a-a05eb1fa27e7&delo_id=1540005,24.03.2025,Федько Светлана Павловна,23.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.07.2025,,6
2-564/2025 ~ М-430/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19022672&case_uid=44c81e84-ed9d-4b3b-bc28-db82f975393b&delo_id=1540005,24.03.2025,Андреева Светлана Анатольевна,21.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",24.06.2025,,6
2-180/2025 ~ М-47/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017997&case_uid=8dcdddc1-516b-440a-8e7d-e29bfc0cd725&delo_id=1540005,15.01.2025,Федько Светлана Павловна,13.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.04.2025,,6
2-160/2025 ~ М-46/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017966&case_uid=357e69b6-3223-4146-9048-a87467c62e82&delo_id=1540005,15.01.2025,Андреева Светлана Анатольевна,26.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.03.2025,,7
2-163/2025 ~ М-45/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017940&case_uid=d1d29461-948f-4d2a-ac06-fcccdfe96a4f&delo_id=1540005,15.01.2025,Скичко Елена Викторовна,12.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",15.04.2025,,7
2-157/2025 ~ М-44/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017916&case_uid=995cb585-d2e5-4136-bd40-7d6c61aa5862&delo_id=1540005,15.01.2025,Андреева Светлана Анатольевна,26.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.03.2025,,7
2-164/2025 ~ М-43/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017893&case_uid=5f983ab1-9b47-4d03-8c9e-260bdceb4f85&delo_id=1540005,15.01.2025,Скичко Елена Викторовна,12.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",15.04.2025,,7
2-181/2025 ~ М-42/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017830&case_uid=2e33ce72-fb37-4571-9f7c-4781599ae948&delo_id=1540005,15.01.2025,Федько Светлана Павловна,12.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.04.2025,,7
2-158/2025 ~ М-41/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017807&case_uid=cfcbb219-f411-45aa-b116-6044aafc27e8&delo_id=1540005,15.01.2025,Андреева Светлана Анатольевна,26.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.03.2025,,7
2-165/2025 ~ М-40/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017794&case_uid=dc78c168-436d-44a6-8546-d27e83936f16&delo_id=1540005,15.01.2025,Скичко Елена Викторовна,12.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",15.04.2025,,7
2-182/2025 ~ М-39/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017769&case_uid=abd1821b-74df-43e3-b3f8-1e92779cfb81&delo_id=1540005,15.01.2025,Федько Светлана Павловна,12.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.04.2025,,7
2-183/2025 ~ М-38/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017756&case_uid=6cdf4587-342a-4d55-b43e-49451e02098c&delo_id=1540005,15.01.2025,Федько Светлана Павловна,14.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.04.2025,,7
2-159/2025 ~ М-37/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017744&case_uid=20a708ca-196e-4c22-85db-e8bd3d08a0bb&delo_id=1540005,15.01.2025,Андреева Светлана Анатольевна,26.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.03.2025,,7
2-144/2025 ~ М-36/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017697&case_uid=f44c844c-d13a-49fa-929b-28720f80baa8&delo_id=1540005,15.01.2025,Андреева Светлана Анатольевна,21.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.03.2025,,7
2-166/2025 ~ М-35/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017645&case_uid=6998fa24-a191-47cf-b34b-f2b3a284eba7&delo_id=1540005,15.01.2025,Скичко Елена Викторовна,12.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",15.04.2025,,7
2-184/2025 ~ М-34/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017618&case_uid=d5252fa3-431f-47ca-a29e-5d77920ea0ea&delo_id=1540005,15.01.2025,Федько Светлана Павловна,14.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",29.04.2025,,7
2-167/2025 ~ М-33/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017592&case_uid=e74890c8-6c42-4a49-b152-5a4cbf6733e6&delo_id=1540005,15.01.2025,Скичко Елена Викторовна,12.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",15.03.2025,,7
2-143/2025 ~ М-32/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017553&case_uid=9dcd7434-7ed5-404b-99de-012b3687689d&delo_id=1540005,15.01.2025,Андреева Светлана Анатольевна,21.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.03.2025,,7
2-168/2025 ~ М-31/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017512&case_uid=6c58d13a-9e09-4e13-924c-9b33680a0a8f&delo_id=1540005,15.01.2025,Скичко Елена Викторовна,12.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",15.04.2025,,7
2-185/2025 ~ М-30/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017472&case_uid=a95db510-aef9-4f67-b743-5aaf5c07542e&delo_id=1540005,15.01.2025,Федько Светлана Павловна,14.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.04.2025,,7
2-142/2025 ~ М-29/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017459&case_uid=838f3574-3c08-4d5b-97ac-a8cdd33ab8c1&delo_id=1540005,15.01.2025,Андреева Светлана Анатольевна,14.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",15.04.2025,,7
2-188/2025 ~ М-28/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017446&case_uid=3a80fae4-e2fa-47d1-8229-4e38ceb5c473&delo_id=1540005,15.01.2025,Федько Светлана Павловна,11.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.04.2025,,7
2-141/2025 ~ М-27/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017420&case_uid=c703bbda-4f20-4e85-8912-66ffe9bbad7a&delo_id=1540005,15.01.2025,Андреева Светлана Анатольевна,14.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",15.04.2025,,7
2-187/2025 ~ М-26/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017381&case_uid=d893dbaa-cab9-4a04-804c-a3661ac98d93&delo_id=1540005,15.01.2025,Федько Светлана Павловна,11.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",14.04.2025,,7
2-186/2025 ~ М-25/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017314&case_uid=aff161d8-7826-440f-aa85-a484ea51f500&delo_id=1540005,15.01.2025,Федько Светлана Павловна,11.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",14.04.2025,,7
2-169/2025 ~ М-24/2025,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19016964&case_uid=bfa21cfe-b50c-43cf-b12c-54fff037ef08&delo_id=1540005,15.01.2025,Скичко Елена Викторовна,12.03.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",15.03.2025,,7
2-97/2025 (2-1308/2024;) ~ М-1523/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017239&case_uid=56fb8ccb-9424-4639-bb57-60583906b34f&delo_id=1540005,19.12.2024,Скичко Елена Викторовна,18.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",19.03.2025,,7
2-99/2025 (2-1309/2024;) ~ М-1522/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017225&case_uid=1df133f2-56ab-42e8-a84e-d1bde755c0e0&delo_id=1540005,19.12.2024,Скичко Елена Викторовна,18.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",19.03.2025,,7
2-110/2025 (2-1291/2024;) ~ М-1521/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017214&case_uid=e7b4889f-cf58-4de8-8499-e6b460ba2fc6&delo_id=1540005,19.12.2024,Федько Светлана Павловна,19.02.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",13.03.2025,,8
2-103/2025 (2-1290/2024;) ~ М-1520/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017202&case_uid=0ffb13b7-fd59-40ef-8758-91cd4829b6ec&delo_id=1540005,19.12.2024,Федько Светлана Павловна,05.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.03.2025,,8
2-98/2025 (2-1310/2024;) ~ М-1519/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017188&case_uid=0c273028-d418-4af4-a544-445ef47b9b86&delo_id=1540005,19.12.2024,Скичко Елена Викторовна,18.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",19.03.2025,,8
2-106/2025 (2-1296/2024;) ~ М-1518/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017176&case_uid=8a3b5496-117c-4183-b56c-befd7007fe8a&delo_id=1540005,19.12.2024,Федько Светлана Павловна,13.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.04.2025,,8
2-105/2025 (2-1295/2024;) ~ М-1517/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017149&case_uid=17146425-c75d-46ca-8ec6-01b718ac0970&delo_id=1540005,19.12.2024,Федько Светлана Павловна,13.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",24.03.2025,,8
2-104/2025 (2-1294/2024;) ~ М-1516/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017137&case_uid=726d1645-a669-4536-9ec7-b1342174d428&delo_id=1540005,19.12.2024,Федько Светлана Павловна,13.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",14.03.2025,,8
2-96/2025 (2-1274/2024;) ~ М-1515/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017125&case_uid=2f9c92ba-f6bb-4ef1-810f-c73efee7c330&delo_id=1540005,19.12.2024,Андреева Светлана Анатольевна,28.01.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.03.2025,,8
2-101/2025 (2-1311/2024;) ~ М-1514/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017111&case_uid=4cdab771-0c84-4400-aabc-b41f93d47ee7&delo_id=1540005,19.12.2024,Скичко Елена Викторовна,18.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",19.03.2025,,8
2-94/2025 (2-1278/2024;) ~ М-1513/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017099&case_uid=afb1e51e-df3a-4da6-b073-d8f3d0f5a147&delo_id=1540005,19.12.2024,Андреева Светлана Анатольевна,27.01.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",28.02.2025,,8
2-107/2025 (2-1293/2024;) ~ М-1512/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017086&case_uid=71ff8e1a-f56e-417a-b820-34a2341a90e5&delo_id=1540005,19.12.2024,Федько Светлана Павловна,17.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",28.03.2025,,8
2-92/2025 (2-1277/2024;) ~ М-1511/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017074&case_uid=6db5f82f-8196-40c6-bf51-9f8e788106b3&delo_id=1540005,19.12.2024,Андреева Светлана Анатольевна,27.01.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",28.02.2025,,8
2-93/2025 (2-1276/2024;) ~ М-1510/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017050&case_uid=50580040-84d6-4a61-bf5b-c2d3a3b90ab6&delo_id=1540005,19.12.2024,Андреева Светлана Анатольевна,27.01.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",28.02.2025,,8
2-109/2025 (2-1275/2024;) ~ М-1509/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19017020&case_uid=3479aa21-2027-4035-a7f1-cb9a86a69936&delo_id=1540005,19.12.2024,Андреева Светлана Анатольевна,28.01.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.03.2025,,8
2-100/2025 (2-1312/2024;) ~ М-1508/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19016890&case_uid=bb4ce595-45b2-48b6-99f4-fac07e460e64&delo_id=1540005,19.12.2024,Скичко Елена Викторовна,18.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",19.03.2025,,8
2-108/2025 (2-1292/2024;) ~ М-1507/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19016733&case_uid=f181e363-7108-457c-8170-71fc39a23044&delo_id=1540005,19.12.2024,Федько Светлана Павловна,17.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",28.03.2025,,8
2-95/2025 (2-1273/2024;) ~ М-1506/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19016721&case_uid=713b7b9c-1600-4d28-af55-680b5d2b909d&delo_id=1540005,19.12.2024,Андреева Светлана Анатольевна,28.01.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.03.2025,,8
2-102/2025 (2-1307/2024;) ~ М-1505/2024,https://yasin--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19016690&case_uid=2e794e20-8dcc-4168-bb2e-3499e726e832&delo_id=1540005,19.12.2024,Скичко Елена Викторовна,18.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",19.03.2025,,8
