case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
2-150/2026 ~ М-77/2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21272155&case_uid=f18b72a7-d5eb-4be4-959f-63191f3ef5ae&delo_id=1540005,11.02.2026,Бойко Николай Иванович,17.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.06.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=29675801&delo_id=1540005&new=0&text_number=1,1
2-157/2026 ~ М-76/2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21272151&case_uid=710c13d9-e4dd-4f07-9e2a-5d188cba8105&delo_id=1540005,11.02.2026,Бойко Николай Иванович,18.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.05.2026,,1
2-149/2026 ~ М-75/2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21272147&case_uid=68bc9365-ea90-453c-9b56-fadc934d8c7e&delo_id=1540005,11.02.2026,Бойко Николай Иванович,30.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.05.2026,,1
2-148/2026 ~ М-74/2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21272143&case_uid=c9e4cc90-7c37-496a-9b04-376187182123&delo_id=1540005,11.02.2026,Бойко Николай Иванович,30.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.05.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=29899581&delo_id=1540005&new=0&text_number=1,1
2-69/2026 (2-737/2025;) ~ М-645/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17935888&case_uid=31334cf0-7b68-4b7a-8d83-0a501cc6a626&delo_id=1540005,19.12.2025,Бойко Николай Иванович,03.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",16.03.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24304790&delo_id=1540005&new=0&text_number=1,1
2-68/2026 (2-736/2025;) ~ М-644/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17935877&case_uid=6cab489a-078e-4afc-82eb-cb6ce238b6da&delo_id=1540005,19.12.2025,Бойко Николай Иванович,02.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",12.03.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24304787&delo_id=1540005&new=0&text_number=1,1
2-52/2026 (2-718/2025;) ~ М-643/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17935872&case_uid=0efceaa1-1adb-4308-a9d1-b09d8525606d&delo_id=1540005,19.12.2025,Осипенко Максим Юрьевич,13.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",19.03.2026,,1
2-67/2026 (2-735/2025;) ~ М-642/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17935867&case_uid=afd8d610-19ef-44cd-84be-aa8ac83c2c0d&delo_id=1540005,19.12.2025,Бойко Николай Иванович,02.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",12.03.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24304794&delo_id=1540005&new=0&text_number=1,1
2-66/2026 (2-734/2025;) ~ М-641/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17935856&case_uid=310f7bf4-0c94-493d-b1f1-7934012feef6&delo_id=1540005,19.12.2025,Бойко Николай Иванович,02.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",12.03.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24304786&delo_id=1540005&new=0&text_number=1,1
2-51/2026 (2-717/2025;) ~ М-640/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17935851&case_uid=1284b827-e903-4208-b0f9-a29c790c9996&delo_id=1540005,19.12.2025,Осипенко Максим Юрьевич,13.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",19.03.2026,,1
2-50/2026 (2-716/2025;) ~ М-639/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17935846&case_uid=913f7e37-6f7d-4dc7-b807-cee71505b342&delo_id=1540005,19.12.2025,Осипенко Максим Юрьевич,13.02.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",11.03.2026,,1
2-65/2026 (2-733/2025;) ~ М-638/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17935841&case_uid=a543db15-a3a7-4e65-a1df-b2c3bb8d4758&delo_id=1540005,19.12.2025,Бойко Николай Иванович,02.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",12.03.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24304795&delo_id=1540005&new=0&text_number=1,1
2-49/2026 (2-715/2025;) ~ М-637/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17911404&case_uid=e36069b0-adff-42e7-9726-1b58b8847382&delo_id=1540005,18.12.2025,Осипенко Максим Юрьевич,13.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.03.2026,,1
2-64/2026 (2-732/2025;) ~ М-636/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17911399&case_uid=82ae5096-fd8e-4acb-a916-17d76a270cd8&delo_id=1540005,18.12.2025,Бойко Николай Иванович,03.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",16.03.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24304785&delo_id=1540005&new=0&text_number=1,1
2-63/2026 (2-731/2025;) ~ М-635/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17911394&case_uid=cba17080-654e-4d44-8064-be09201a4d91&delo_id=1540005,18.12.2025,Бойко Николай Иванович,03.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",16.03.2026,,1
2-48/2026 (2-714/2025;) ~ М-634/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17911389&case_uid=215c585f-8b7b-433a-8dcd-08bc083d8e90&delo_id=1540005,18.12.2025,Осипенко Максим Юрьевич,13.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.03.2026,,1
2-47/2026 (2-713/2025;) ~ М-633/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17911384&case_uid=420e67fd-b1f0-418f-85fa-05de15c211f7&delo_id=1540005,18.12.2025,Осипенко Максим Юрьевич,13.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.03.2026,,1
2-62/2026 (2-730/2025;) ~ М-632/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17911379&case_uid=6131df59-2320-4f52-926a-80d859f16f93&delo_id=1540005,18.12.2025,Бойко Николай Иванович,03.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",16.03.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24304789&delo_id=1540005&new=0&text_number=1,1
2-46/2026 (2-712/2025;) ~ М-631/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17911374&case_uid=50dac1cd-9453-459d-8f5c-1a98c8ad144f&delo_id=1540005,18.12.2025,Осипенко Максим Юрьевич,13.02.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",11.03.2026,,1
2-45/2026 (2-711/2025;) ~ М-629/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17808536&case_uid=a0fd65fd-ab3e-4d2d-87f3-efd300e3f89d&delo_id=1540005,17.12.2025,Осипенко Максим Юрьевич,13.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",19.03.2026,,1
2-60/2026 (2-728/2025;) ~ М-628/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17808531&case_uid=d77ffda1-e25e-415c-8e79-a45e527cd27d&delo_id=1540005,17.12.2025,Бойко Николай Иванович,02.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",12.03.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24304813&delo_id=1540005&new=0&text_number=1,1
2-44/2026 (2-710/2025;) ~ М-627/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17808526&case_uid=de25cdae-a910-477f-83a4-ed14abce509f&delo_id=1540005,17.12.2025,Осипенко Максим Юрьевич,13.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.03.2026,,1
2-57/2026 (2-725/2025;) ~ М-626/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17808521&case_uid=35463619-2b7a-48e1-988c-c3b4985770bf&delo_id=1540005,17.12.2025,Бойко Николай Иванович,02.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",12.03.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24304815&delo_id=1540005&new=0&text_number=1,1
2-56/2026 (2-724/2025;) ~ М-625/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17808516&case_uid=dd847f05-60dc-480c-b423-15be2a2c60fc&delo_id=1540005,17.12.2025,Бойко Николай Иванович,02.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",12.03.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24304816&delo_id=1540005&new=0&text_number=1,1
2-43/2026 (2-709/2025;) ~ М-624/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17808511&case_uid=a4e9ae69-ea40-41d7-a439-76c878d50887&delo_id=1540005,17.12.2025,Осипенко Максим Юрьевич,13.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",19.03.2026,,1
2-42/2026 (2-708/2025;) ~ М-623/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17808506&case_uid=1015a9ce-cc9e-4c0f-ab88-0a83bd88cc81&delo_id=1540005,17.12.2025,Осипенко Максим Юрьевич,13.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",19.03.2026,,2
2-652/2025 ~ М-564/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15734090&case_uid=6f5e49b3-b6d6-497c-9fc6-0b6bec5477ab&delo_id=1540005,07.11.2025,Бойко Николай Иванович,25.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.05.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=20631884&delo_id=1540005&new=0&text_number=1,2
2-638/2025 ~ М-563/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15734085&case_uid=dcedd70d-b31f-4270-9b78-ff7f83e4242d&delo_id=1540005,07.11.2025,Осипенко Максим Юрьевич,26.12.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",29.01.2026,,2
2-637/2025 ~ М-562/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15734080&case_uid=8e3b7bb1-5753-416b-ae50-5d57fd27d293&delo_id=1540005,07.11.2025,Осипенко Максим Юрьевич,17.12.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",20.01.2026,,2
2-651/2025 ~ М-561/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15734075&case_uid=f58de356-564c-4b54-afe3-319c869df73b&delo_id=1540005,07.11.2025,Бойко Николай Иванович,25.12.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",28.01.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24304804&delo_id=1540005&new=0&text_number=1,2
2-636/2025 ~ М-560/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15734070&case_uid=aae94383-7dec-42bf-975d-f40146959e59&delo_id=1540005,07.11.2025,Осипенко Максим Юрьевич,26.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",30.01.2026,,2
2-650/2025 ~ М-559/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15734065&case_uid=e08eb223-2dad-4537-b311-c003f7e0de4e&delo_id=1540005,07.11.2025,Бойко Николай Иванович,25.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",17.02.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24304809&delo_id=1540005&new=0&text_number=1,2
2-635/2025 ~ М-558/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15734060&case_uid=66fe521c-9272-4d30-8423-6cf09e1be65f&delo_id=1540005,07.11.2025,Осипенко Максим Юрьевич,17.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,2
2-634/2025 ~ М-557/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15734055&case_uid=fda3c737-d3c8-4aac-9fea-c9e3de4490be&delo_id=1540005,07.11.2025,Осипенко Максим Юрьевич,17.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,2
2-633/2025 ~ М-556/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15734050&case_uid=25c449ea-e024-4bd4-9197-c0fda4d0217b&delo_id=1540005,07.11.2025,Осипенко Максим Юрьевич,17.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,2
2-632/2025 ~ М-555/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15734045&case_uid=d9066028-c0be-4fef-8b7b-960171e9201b&delo_id=1540005,07.11.2025,Осипенко Максим Юрьевич,17.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,2
2-631/2025 ~ М-554/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15734040&case_uid=4bbc0734-e7b9-43fc-81dc-af74fe0f160e&delo_id=1540005,07.11.2025,Осипенко Максим Юрьевич,17.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,2
2-10/2026 (2-649/2025;) ~ М-553/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15734109&case_uid=3c3f125a-4792-4d56-8302-6553dc1929f0&delo_id=1540005,07.11.2025,Бойко Николай Иванович,16.01.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",07.02.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=21388554&delo_id=1540005&new=0&text_number=1,2
2-630/2025 ~ М-552/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15734104&case_uid=dd56552f-c05a-455c-adf1-cfa7fe8b2463&delo_id=1540005,07.11.2025,Осипенко Максим Юрьевич,17.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,2
2-629/2025 ~ М-551/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15734099&case_uid=c600fcc3-1f2f-485c-8625-2523c3ef9e8b&delo_id=1540005,07.11.2025,Осипенко Максим Юрьевич,26.12.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",29.01.2026,,2
2-628/2025 ~ М-550/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15734035&case_uid=a5f7c6ab-90f9-4ae5-a16f-330509bdc584&delo_id=1540005,07.11.2025,Осипенко Максим Юрьевич,17.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,2
2-627/2025 ~ М-549/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15734030&case_uid=6a1539ba-a219-491f-adb7-432ce51dd662&delo_id=1540005,07.11.2025,Осипенко Максим Юрьевич,17.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.05.2026,,2
2-648/2025 ~ М-548/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15695502&case_uid=12943ee8-efa2-45bc-9ca9-db04ea8fbe21&delo_id=1540005,07.11.2025,Бойко Николай Иванович,23.12.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",26.01.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24304781&delo_id=1540005&new=0&text_number=1,2
2-647/2025 ~ М-547/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15695498&case_uid=9ff84bde-c71a-412e-a440-af61a13e4c55&delo_id=1540005,07.11.2025,Бойко Николай Иванович,09.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.01.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=20261521&delo_id=1540005&new=0&text_number=1,2
2-646/2025 ~ М-546/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15695494&case_uid=b5ec9727-f575-4012-b571-d31fd9b61a47&delo_id=1540005,07.11.2025,Бойко Николай Иванович,09.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.01.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=20261529&delo_id=1540005&new=0&text_number=1,2
2-626/2025 ~ М-545/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15695490&case_uid=d3baaf1a-fdc5-4ddd-9c72-0c20e77458c7&delo_id=1540005,07.11.2025,Осипенко Максим Юрьевич,17.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,2
2-625/2025 ~ М-544/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15695486&case_uid=d1dddf44-4214-448d-909a-e36557eb312a&delo_id=1540005,07.11.2025,Осипенко Максим Юрьевич,26.12.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",29.01.2026,,2
2-624/2025 ~ М-543/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15695482&case_uid=d6bba72b-f59b-4ea6-a407-adcbaa5e9b4c&delo_id=1540005,07.11.2025,Осипенко Максим Юрьевич,17.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,2
2-623/2025 ~ М-542/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15695469&case_uid=9592902e-dc34-478e-b762-0b570a1ef38c&delo_id=1540005,07.11.2025,Осипенко Максим Юрьевич,17.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,2
2-9/2026 (2-645/2025;) ~ М-541/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15695435&case_uid=cd3fac85-2456-4ce2-8b40-1bc0f7107005&delo_id=1540005,07.11.2025,Бойко Николай Иванович,19.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24304810&delo_id=1540005&new=0&text_number=1,2
2-6/2026 (2-622/2025;) ~ М-540/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15695423&case_uid=d3e744cc-ada4-4c21-a56e-16c0f2fa6a20&delo_id=1540005,07.11.2025,Осипенко Максим Юрьевич,02.02.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",25.02.2026,,3
2-7/2026 (2-642/2025;) ~ М-539/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15683067&case_uid=12b882b7-b962-4285-9995-59a3b81eb422&delo_id=1540005,07.11.2025,Бойко Николай Иванович,19.01.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",10.02.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=21388553&delo_id=1540005&new=0&text_number=1,3
2-621/2025 ~ М-538/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15683063&case_uid=5bc91c75-43ad-460c-b738-e90eae5de359&delo_id=1540005,07.11.2025,Осипенко Максим Юрьевич,26.12.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",29.01.2026,,3
2-536/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12776843&case_uid=8f3de2b3-71db-4977-8965-590b9a587900&delo_id=1540005,22.09.2025,Бойко Николай Иванович,06.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",11.11.2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=17132913&delo_id=1540005&new=0&text_number=1,3
2-550/2025 ~ М-466/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12573400&case_uid=b5f206d2-46e0-41d3-a960-c2db1745e3ee&delo_id=1540005,16.09.2025,Бойко Николай Иванович,04.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.01.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=20261520&delo_id=1540005&new=0&text_number=1,3
2-549/2025 ~ М-465/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12573395&case_uid=8b267dc1-181e-4fa7-8cfd-8c810da8e5e6&delo_id=1540005,16.09.2025,Бойко Николай Иванович,04.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.01.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=20261518&delo_id=1540005&new=0&text_number=1,3
2-548/2025 ~ М-464/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12573390&case_uid=7468bfb8-f55f-49b9-a37d-0c12aa806dc0&delo_id=1540005,16.09.2025,Бойко Николай Иванович,13.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",29.12.2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=20707715&delo_id=1540005&new=0&text_number=1,3
2-547/2025 ~ М-463/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12573385&case_uid=be1a7680-e25e-4402-855a-e4b540d8c341&delo_id=1540005,16.09.2025,Бойко Николай Иванович,13.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",29.12.2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=20707714&delo_id=1540005&new=0&text_number=1,3
2-546/2025 ~ М-462/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12573372&case_uid=c746bfc3-0749-4b0e-9a17-bacb022a4e1c&delo_id=1540005,16.09.2025,Бойко Николай Иванович,13.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",29.12.2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=20707713&delo_id=1540005&new=0&text_number=1,3
2-545/2025 ~ М-461/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12573367&case_uid=78a70298-4331-4227-81e7-75628011bc8c&delo_id=1540005,16.09.2025,Бойко Николай Иванович,04.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.01.2026,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=20261525&delo_id=1540005&new=0&text_number=1,3
2-544/2025 ~ М-460/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12573357&case_uid=3f78895c-caff-4791-9ab0-d68484d747fa&delo_id=1540005,16.09.2025,Бойко Николай Иванович,21.11.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",09.12.2025,,3
2-543/2025 ~ М-459/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12573352&case_uid=7f2fd138-b8f9-427e-889f-e5c2103fb82c&delo_id=1540005,16.09.2025,Бойко Николай Иванович,13.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",29.12.2025,,3
2-542/2025 ~ М-458/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12573332&case_uid=73dfbaba-efe5-4b93-9daf-f3c1ffb97f73&delo_id=1540005,16.09.2025,Бойко Николай Иванович,13.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",29.12.2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=20707716&delo_id=1540005&new=0&text_number=1,3
2-541/2025 ~ М-457/2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12573327&case_uid=4dcaa9bb-6d6c-4f6c-aea8-bcf473abae52&delo_id=1540005,16.09.2025,Бойко Николай Иванович,13.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",29.12.2025,https://tlm--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=20707710&delo_id=1540005&new=0&text_number=1,3
