case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
2-8401/2025 ~ М-8212/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15839013&case_uid=c0d26762-e869-4035-82a0-e4d8a4d3a555&delo_id=1540005,11.11.2025,Самойлик Адиля Равильевна,11.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,9
2-8281/2025 ~ М-8211/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15838074&case_uid=5e0eb2d8-0653-45f0-b969-f6da933148ff&delo_id=1540005,11.11.2025,Зайнуллин Фаниль Юлаевич,09.12.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",12.01.2026,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=21915118&delo_id=1540005&new=0&text_number=1,9
2-267/2026 (2-8400/2025;) ~ М-8210/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15837983&case_uid=05728bfa-70d5-4bcd-8a53-dfb8609870e3&delo_id=1540005,11.11.2025,Самойлик Адиля Равильевна,09.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.03.2026,,9
2-251/2026 (2-8332/2025;) ~ М-8189/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15795345&case_uid=6aeb86a2-1ecb-4f26-8848-142d6bb6bf68&delo_id=1540005,10.11.2025,Емелина Елена Сергеевна,04.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,9
2-8238/2025 ~ М-8188/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15795365&case_uid=71896107-1f98-421a-a182-d6dd0fcbdb4a&delo_id=1540005,10.11.2025,Пташник Виктория Викторовна,10.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=20301164&delo_id=1540005&new=0&text_number=1,9
2-237/2026 (2-8289/2025;) ~ М-8187/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15795360&case_uid=cacb754c-f706-4e23-ab26-fd32352e8d0b&delo_id=1540005,10.11.2025,Кирсанова Светлана Анатольевна,17.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.05.2026,,9
2-236/2026 (2-8287/2025;) ~ М-8186/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15795350&case_uid=c6e45805-6f9c-4b44-9d6b-fce006ad3475&delo_id=1540005,10.11.2025,Кирсанова Светлана Анатольевна,27.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",11.03.2026,,9
2-8325/2025 ~ М-8185/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15795355&case_uid=f2ca19f7-cae1-463b-aa6a-fa27de920ddf&delo_id=1540005,10.11.2025,Самойлик Адиля Равильевна,08.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.01.2026,,9
2-8266/2025 ~ М-8100/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15698300&case_uid=00f743f0-8d6a-430d-91e7-41a7e4112ee4&delo_id=1540005,07.11.2025,Самойлик Адиля Равильевна,15.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,9
2-228/2026 (2-8245/2025;) ~ М-8004/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15632135&case_uid=38ca7a17-337d-4abd-83fb-fd87667d8e0c&delo_id=1540005,06.11.2025,Степаненко Виктория Борисовна,20.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,9
9-669/2025 ~ М-7672/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15171021&case_uid=85588c54-777d-4d19-9ca2-60fc8ca297b2&delo_id=1540005,27.10.2025,Джульджуев Зурган Сергеевич,30.10.2025,Заявление ВОЗВРАЩЕНО заявителю,,,9
2-186/2026 (2-7892/2025;) ~ М-7671/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15169930&case_uid=95d23d3e-c9c5-49bb-8289-bdcfd0b7c281&delo_id=1540005,27.10.2025,Самойлик Адиля Равильевна,16.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.02.2026,,9
2-7601/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14971530&case_uid=0fc07396-b503-4f74-a80f-21a6d53b1dc1&delo_id=1540005,22.10.2025,Сиренко Екатерина Ивановна,02.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",19.03.2026,,9
2-7616/2025 ~ М-7408/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14783142&case_uid=efd0c377-ab7d-4204-80dd-61a3f2574c38&delo_id=1540005,17.10.2025,Самойлик Адиля Равильевна,17.11.2025,Производство по делу ПРЕКРАЩЕНО,09.12.2025,,9
2-7414/2025 ~ М-7266/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14562201&case_uid=37a694fc-ee3a-472c-a431-bd3f3cee78ad&delo_id=1540005,14.10.2025,Козлова Анна Александровна,09.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.01.2026,,9
9-630/2025 ~ М-7262/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14562277&case_uid=a5ccb8fe-0f2e-4888-92b5-8c43389ff0bb&delo_id=1540005,14.10.2025,Джульджуев Зурган Сергеевич,17.10.2025,Заявление ВОЗВРАЩЕНО заявителю,,,9
2-7457/2025 ~ М-7260/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14561984&case_uid=12ddbe7c-7062-4a26-bd18-a13cc13853e8&delo_id=1540005,14.10.2025,Сиренко Екатерина Ивановна,02.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",19.01.2026,,9
2-7395/2025 ~ М-7190/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14209126&case_uid=382f9874-36af-4603-8962-4ae80889b0b3&delo_id=1540005,10.10.2025,Самойлик Адиля Равильевна,05.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",19.12.2025,,9
9-624/2025 ~ М-7189/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14210829&case_uid=12f3a5d0-20e9-4adc-a443-1ba313a8de35&delo_id=1540005,10.10.2025,Степаненко Виктория Борисовна,15.10.2025,Заявление ВОЗВРАЩЕНО заявителю,,,10
2-7303/2025 ~ М-7188/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14210825&case_uid=945d943c-78b7-418e-83bc-76a5be209d38&delo_id=1540005,10.10.2025,Зайнуллин Фаниль Юлаевич,16.12.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",19.01.2026,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=21971982&delo_id=1540005&new=0&text_number=1,10
9-621/2025 ~ М-7187/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14210821&case_uid=faae8090-bb26-44ba-9b63-5edc475c69e8&delo_id=1540005,10.10.2025,Сиренко Екатерина Ивановна,15.10.2025,Заявление ВОЗВРАЩЕНО заявителю,,,10
2-7384/2025 ~ М-7186/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14210817&case_uid=a9325803-9a40-433e-8eb7-4ab7bd9daffc&delo_id=1540005,10.10.2025,Джульджуев Зурган Сергеевич,05.12.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",27.12.2025,,10
9-623/2025 ~ М-7185/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14210813&case_uid=7bf43d5c-ab20-4b2f-b44b-8cd235f0604a&delo_id=1540005,10.10.2025,Степаненко Виктория Борисовна,15.10.2025,Заявление ВОЗВРАЩЕНО заявителю,,,10
2-7358/2025 ~ М-7184/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14210809&case_uid=f3b3fea2-f876-4946-b13b-17180777045e&delo_id=1540005,10.10.2025,Кузьмичева Елена Анатольевна,08.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",16.01.2026,,10
2-7304/2025 ~ М-7183/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14210805&case_uid=cb848fa3-76a8-447e-9bd5-6ea735f737cb&delo_id=1540005,10.10.2025,Степаненко Виктория Борисовна,10.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",11.12.2025,,10
2-7394/2025 ~ М-7182/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14210801&case_uid=4e1edd4a-a2a3-489f-aff9-84122497faeb&delo_id=1540005,10.10.2025,Самойлик Адиля Равильевна,05.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",19.12.2025,,10
2-7387/2025 ~ М-7163/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14190794&case_uid=4bd4325f-bf1b-441b-b043-af811733502e&delo_id=1540005,10.10.2025,Джульджуев Зурган Сергеевич,10.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,10
2-7342/2025 ~ М-7162/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14190479&case_uid=d9026762-3768-4656-84be-b90918d1a653&delo_id=1540005,10.10.2025,Пташник Виктория Викторовна,07.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",23.12.2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=17056955&delo_id=1540005&new=0&text_number=1,10
2-7359/2025 ~ М-7161/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14190772&case_uid=dacdddf1-6973-4123-af4b-440f40581d09&delo_id=1540005,10.10.2025,Кузьмичева Елена Анатольевна,08.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",16.01.2026,,10
2-7366/2025 ~ М-7160/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14190776&case_uid=a0165aeb-83de-4dfa-9467-6de4a98c1a26&delo_id=1540005,10.10.2025,Козлова Анна Александровна,04.12.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",26.12.2025,,10
2-7344/2025 ~ М-7159/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14190768&case_uid=1a1d374f-2171-40b4-8864-08af84904726&delo_id=1540005,10.10.2025,Пташник Виктория Викторовна,07.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",23.12.2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=17056954&delo_id=1540005&new=0&text_number=1,10
2-7357/2025 ~ М-7142/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14037239&case_uid=57c73928-4a85-474a-988f-16fa37ba7dfd&delo_id=1540005,09.10.2025,Кузьмичева Елена Анатольевна,08.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",16.01.2026,,10
2-7320/2025 ~ М-7136/2025,https://vr--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14036662&case_uid=9a8d5c03-b738-434a-bbd9-f31261a8cd54&delo_id=1540005,09.10.2025,Пташник Виктория Викторовна,07.11.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",29.11.2025,,10
